Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Keyword Vector,K_means_cluster
كل من صوت لها في يوم من الأيام يجب أن يحرم من حقوقه وأن يخصى .,High,Harsh,Authoritative and Judgmental,Oppressive,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
متسولون اصحاب فتن هؤلاء يبيعون ارضهم وشرفهم وضمائرهم بأي ثمن لعنة الله عليكم,High,Accusatory,Aggressive and Judgmental,Anger and Disapproval,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
يا متخلف الهدايه بيد الله يمكن ربي يهديهم باخر لحظه…,Medium,Derogatory,Provocative,Disdainful,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
صح النوووووم ياجزائر !!!! اشمعنى لبنان؟؟ ليش مادعيتونا للمواجهة والمناقشة حول ذاكرة الاستعمار التركي لما وصل قردوغان ليبيا ؟؟؟,High,Aggressive,Challenging and Provocative,Anger and Hostility,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ماشي يا اقرع مقبوله منك,Medium,Disrespectful,Insulting and Derogatory,Negative,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
أكثر برهانا على أن الليبرالية قد تكون اضطرابا عقليا,Low,Neutral,Formal,Neutral,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
عليكم لعنة الله وغضبه وسخطه يا اعداء الله ورسوله اللهم ارينا فيهم عجائب قدرتك عاجلا غير آجل اللهم طهر,High,Hostile,Aggressive and Offensive,Anger and Disgust,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
البايرن يقسو على المتهالك برشلونه بخماسية مع الرأفة،، مدرب جحش وادارة مفلسة تقود اعظم نادي بالعالم،، ثلثا لاعبي برشلونه وجب عليهم الرحيل،،!,High,Condescending,Accusatory and Harsh,Critical,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
الله يلعن ابوك قعدت اقرا قلت الولد بيسدح لهم الحين تغريدتين يجاوب,High,Aggressive,Insulting and Disrespectful,Negative,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ما سمعنا جعاركم مبارح على القصف الإسرائيلي يلي اغتصب سماء سوريا ، نباح و عويل جيش ابو شحاطة وصل لقبرص,High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
نهني الأطفال والابرياء على مقتل هالمجرم الخسيس كفو يا ترامب 💪,High,Celebratory,Aggressive and Offensive,Hateful,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
هذه ليست سياسة، هذه ليست سوى ثور مغرور للجماهير الجاهلة.,Medium,Dismissive,Critical and Condescending,Derogatory,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
للجميع أصعب مهمه بحياتي اسكر سحاب فستان وحده دبه والمشكله تهدد ياويلك لو انقطع يامسلمه اتقي الله.,High,Threatening,Aggressive,Intimidating,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يلعن أبوك,High,Accusatory,Aggressive and Blaming,Angry,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",2
الدكتور بيقولي بلاش عصبية مش عارف اني بتعامل مع منايك تربية زرايب,High,Disrespectful,Sarcastic and Demeaning,Contemptuous,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ما قصرت .. تطور الامر .. لعنة الله عليكم,Medium,Negative,Sarcastic and Cursing,Angry,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",2
انت لحقت درست الاتفاقيه وقست حق مصر اد ايه ولا قردوغان عيطلك . خليك فى حالك.,Medium,Aggressive,Demanding and Confrontational,Negative,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
يعني حياة المواطنين رخيصه عنكم .. ما يهمك من مات ع قد ما يهمك تثبت انك صح .. لعنة الله عليكم ولعنة الله ع السياسه والسياسيين,High,Condemnatory,Aggressive and Offensive,Angry,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",2
يختار الثاني عشان ما محد يقول عنه قزم,Low,Casual,Informal,Neutral,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2
أنصار درامب المزريون يعتقدون أن أي شخص ليس أبيضاً هو بالتأكيد غير قانوني.,High,Dismissive,Dehumanizing and Racist,Discriminatory,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
الله يلعن امك حكم !!!!!!,High,Hostile,Aggressive and Offensive,Intensely negative,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
إنه أسوأ عمدة حظينا به على الإطلاق!,High,Negative,Strongly critical,Anger,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
مرة أخرى، المزيد من الألعاب الليبرالية الغبية.,Low,Dismissive,Informative,Critical,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
أتمنى ان كل متخلف يمسك جوال حقه يعرف ايش قاعد يشوف او ايش قاعد يكتب…,High,Derogatory,Insulting and Condescending,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
إنهم يكرهون للمثليين مثلي,Medium,Disapproving,Negative,Negative,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
لأنك انسان مخنوث لو انت رجال ما تذكر العار لكن خذ لك رد شافي وتحياتي لما تقعون رجال وتعتمدو,High,Accusatory,Insulting and Demeaning,Contemptuous,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
افضل تعليق شفته للمقطع كلام دبه 💔,Medium,Dismissive,Casual,Negative,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2
ياصاحب الحساب تراك مصختها واضح انك تبي تسوي اثارة جدل بين الشعب الفلسطيني و الشعب السعودي اركد لا احطهه فيك,High,Confrontational,Aggressive and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
اذا انت سمين ونحفت بشر امك لان محد بيفرح لك غيرها اما انّا ترى والله محد مهتم,High,Disparaging,Insensitive and Contemptuous,Negative,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ياحسوفه تربية امك وابوك — الله يلعن امك وابوك 😂 😂,High,Insulting,Confrontational,Angry,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",1
دانتو شوية بنات شراميط اقسم بالله ي كلاب الفولو ي عرر,High,Insulting and Aggressive,Vulgar and Offensive,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
اشوف بوكاكو بعده كين ثم ليفا لانه بدوري هبايل,Low,Neutral,Informative,Neutral,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
تدورون الاتنشن من طيز الحمار الله يلعنكم,High,Aggressive,Vulgar and Insulting,Negative,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
خرجناك من اسيا ودعسناكم اكثر من مرا حرمناك من اسيا وصياحكم كان طرب واخذنا من…,High,Aggressive,Insulting and Demeaning,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ردوا مصريات الناس يا عكاريت وشوفوا كيف الميلاد بيصير مجيد والعام الجديد بيصير سعيد، لعنة الله عليكم وع,High,Aggressive,Insulting and Derogatory,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
هل قرأت المقال على الإطلاق، أم أنك مجرد واحد آخر من عملاء غوبتا الغوغائين .,Medium,Dismissive,Condescending and Insulting,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
لن يشاهدوا هذا الهراء أبدا مرة أخرى.,Low,Disapproving,Assertive,Negative,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
يمكنك دائماً الاعتماد على الجهلاء لعرض جهلهم.,Medium,Patronizing,Sarcastic,Contemptuous,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
هذا خارجي تكفيري. ويأتون بآثار مكذوبه ويتركون الاحاديث الصِحاح التي يفهمها البل…,High,Accusatory,Derogatory and Aggressive,Disdainful,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
الف مرة قلتلك .. لا قلت مقدر! قصدي مقدر احيا يا جاهل بلاك 💙,High,Insulting,Confrontational,Contemptuous,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
أيا كان ما لدي من روث تركه وحده.,Low,Neutral,Formal,Neutral,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
دعه يستمر في هذا النهج حتى يكون لديه حبل كافٍ ليشنق نفسه.,Low,Neutral,Formal,Neutral,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
صباح الخير أي سلام يا جحش ؟,High,Insulting,Aggressive,Offensive,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
مع اني متحمسة اشوفه اقرع ولابس عسكري ومدعوس تحت الشمس,Low,Casual,Colloquial,Teasing,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2
هبلة و مش فاهمة شو عم بتحكي,High,Disrespectful,Insulting and Condescending,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ألبرت أراكلين: لا يمكنني معرفة إذا كان منشورك ساخراً أو غبياً.,Low,Neutral,Neutral,Uncertain,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
انسان غبي وردوك مفهاش احترام للى قدامك ومعرفش مستحمل تبقى كدا ازاى.,High,Disrespectful,Insulting and Aggressive,Disdainful,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
يلعن امك سيدي الحكم هههههه,High,Aggressive,Vulgar and Disrespectful,Hostile,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
اللعنة اعتقدت أن هذا التعليق كان ضجيجا عاديا,Low,Neutral,Informative,Neutral,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
بكل القهر الظاهر في عينيها بكل الانكسار البادي عل محياها ألا لعنة الله عليكم فاظلم كما شئت لا نرجوك مرحمةً إنّا…,High,Accusatory and Vindictive,Harsh and Condemning,Revengeful,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
بيكيه ماعليه ياعمري صح انك شوي غبي بس عادي اهم شيء اشوفك ياعمري,Medium,Casual,Casual with sarcastic undertones,Dismissive,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2
لويس الآن يرتدي قبعة صغيرة على رأسه السمين,Low,Neutral,Descriptive,Neutral,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
آمل أن يجدوهم ويشنقوهم عاليا,High,Hateful,Violent and Aggressive,Vengeful,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
من يهتم للغباء كيف يتم الصيد واللعبة بين الحين والآخر؟,Low,Questioning,Neutral,Curious,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",2
صحيح، لأن المجرم الحقيقي هو الأحمق الذي يغادر العمل مبكرًا، وليس السارق المسلح أو المغتصب المتسلسل.,Low,Informative,Formal,Neutral,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
لعنة الله عليكم من مدافع وحارس,High,Cursing,Threatening,Angry,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",2
عزيزي آلاكسيس ، هذا الفتى أحمق، لا يفهم شيئا، فاشل .,High,Insulting,Negative and Demeaning,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
سبحان الله كأنك تتكلم عن نفسك فيه احد ما أحتل مصر يابهيمه وشارع الهرم يشه…,High,Insulting,Aggressive and Derogatory,Contemptuous,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
مدري مين جاب سيرة اليهود. يمكن لأنك غبي تعتقد إني تكلمت عن اليهود. ويمك…,Medium,Accusatory,Sarcastic,Contemptuous,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
وكان انتخاب فان دير بيلين بمثابة انتصار للغباء والانتحار الثقافي .,High,Negative,Critical and Condemning,Contemptuous,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
هههههه وانا بقول حل يانجس انت مو قد النقاش ولا السجال تتكلم وتتهم قيادتي وانت ما انت إلا...,High,Insulting and Dismissive,Aggressive,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
الله ابدع بالدوري تأخذ افضل لاعب علطول وعندنا اي لاعب يبدع قالو دوري هبايل ههههههههههههههههههههه…,Medium,Jovial,Informal with sarcasm,Mockery,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
مائة ألف شخص دفعوا المال لمشاهدة هذه القمامة.,Low,Neutral,Informative,Negative,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
بدون ذكر الأغبياء مثل بيلوسي,Medium,Dismissive,Neutral,Critical,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ثلاثة أرباع الناخبين الذين لم يصوتوا لهؤلاء الأغبياء؟,Medium,Dismissive,Confrontational,Critical,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ميسي ظُلم بادارة كارثية ومدرب غبي ، لن يبقى ميسي في البرسا بهذا الطموح والعشوائيه !! #برشلونه_بايرن_ميونخ,High,Dismissive,Confrontational and Negative,Critical,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
هئ يؤبر عضامي قولة الشاميات.. يسكتلياه هو وانا أكمل نومي هههههه بس المشكلة إنو موو هون يا دبة 🐼😭💔,High,Mocking,Insulting and Disrespectful,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ترامب كاذب ومجنون.,Medium,Negative,Critical,Disdainful,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
هي قزمة وأنا قزم شنو بنجيب غير الأقزام شوف لي وحدة طولها يكون ٣ متر وعشرين سنتيمتر،، 🥺,Medium,Dismissive,Casual and Condescending,Mocking,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2
بوجود الڤار الغى الهدف اقسم بالله كذا كفاااايه يلعن امك من حكم,High,Hostile,Vulgar and Insulting,Aggressive,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
النقر على الرابط مع هذه القصة يجعلني أشعر بالغباء.,Medium,Negative,Critical,Frustration,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
خرج سارق آخر لا فائدة له من المجتمع.,Low,Neutral,Informative,Negative,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ليش انتو تجننولاوماحد يقول سلمو الرواتب سلموهن يا منايك,High,Aggressive,Insulting and Offensive,Negative,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
هذا هو الخراء الذي يضحكون عليه بسبب بساطته.,Medium,Disparaging,Disrespectful,Contemptuous,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
افهم تراك تعتبر زنجي بينهم,High,Insulting,Racist and Derogatory,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
يا فتى، ذلك الفتى وغد محظوظ.,Low,Encouraging,Respectful,Positive,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2
كفايه تقديس للاعبين القدامى والله كانو عبط درجه اولى,Low,Critical,Informal,Disrespectful,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
